Date,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,Last Price,Average Price,Symbol,Series
2018-07-16,2129.9,2190.8,2125.0,2168.85,10251962,22176670356.7,413205,"19,53,7998,28,1999,26,20411,08,50216,68,988","2,169.00",2163.928,HDFCBANK,IL
2018-07-23,2163.25,2220.0,2138.05,2156.45,14003517,30523345516.4,543735,"11,22,14727,59,2275,77,76117,52,81424,30,709","2,149.70",2179.524,HDFCBANK,IL
2018-07-30,2147.0,2211.95,2147.0,2169.9,12813054,27964419101.75,450823,"6,75,43010,50,92633,27,63818,58,96410,33,733","2,164.70",2177.876,HDFCBANK,IL
2018-08-06,2160.0,2185.9,2106.1,2114.3,10796712,23112390640.1,448207,"13,49,4779,70,50814,20,93025,09,4487,15,425","2,114.50",2142.528,HDFCBANK,IL
2018-08-13,2125.0,2151.8,2080.0,2091.65,10453859,22116103793.0,436589,"10,00,78715,85,0469,58,7807,19,00815,08,421","2,091.00",2115.738,HDFCBANK,IL
2018-08-20,2098.0,2107.6,2066.4,2096.2,7359397,15355207789.85,352864,"7,27,04818,54,51210,93,78911,92,922","2,098.30",2088.2250000000004,HDFCBANK,IL
2018-08-27,2096.2,2112.0,2066.05,2080.45,10780370,22486833467.6,324813,"1,20,29814,21,91825,28,19718,08,39319,13,949","2,082.95",2088.678,HDFCBANK,IL
2018-09-03,2088.0,2098.25,2058.25,2075.05,16276948,33746501131.45,487294,"18,51,99717,82,10943,45,73731,81,67312,83,227","2,073.95",2075.3720000000003,HDFCBANK,IL
2018-09-10,2076.9,2077.95,2025.1,2041.15,9423087,19279536701.75,426395,"12,56,9597,97,82315,71,6618,79,39913,91,506","2,039.00",2046.6260000000002,HDFCBANK,IL
2018-09-17,2046.3,2048.0,1988.0,1992.2,12526359,25195807907.5,443504,"36,34,55520,63,21519,10,00917,07,061","1,991.95",2010.485,HDFCBANK,IL
2018-09-24,1994.9,2009.85,1910.2,1925.7,15509735,30554464969.85,582578,"14,94,91128,92,89936,18,03121,92,667","1,922.00",1971.3899999999999,HDFCBANK,IL
2018-10-01,1925.7,2042.0,1915.0,2035.45,19167947,37892097067.4,630392,"24,92,93428,07,14133,41,97420,96,11820,63,063","2,039.90",1979.598,HDFCBANK,IL
2018-10-08,2030.45,2052.2,1930.0,1945.0,17289983,34233768096.35,637742,"26,44,62325,58,88522,48,90534,83,442","1,940.00",1982.3,HDFCBANK,IL
2018-10-15,1944.4,2010.8,1917.6,2008.05,16236372,31845649525.0,539622,"19,53,88924,03,36323,31,83215,39,42522,45,706","2,009.70",1963.0420000000001,HDFCBANK,IL
2018-10-22,2003.0,2020.0,1958.0,1998.9,11886327,23695139544.65,509914,"13,33,1779,41,79115,27,53128,46,739","1,998.30",1991.8575,HDFCBANK,IL
2018-10-29,1973.0,2008.8,1895.2,1926.3,24886987,48990762055.95,797567,"37,93,84132,18,39751,77,47627,79,75119,11,410","1,929.90",1966.506,HDFCBANK,IL
2018-11-05,1925.0,1960.0,1885.0,1956.0,23176331,44466905625.0,791239,"20,95,48140,61,73828,47,44652,70,0156,63,132","1,959.60",1922.164,HDFCBANK,IL
2018-11-12,1955.0,1976.0,1917.15,1921.05,6863433,13385439810.050001,265728,"9,58,2061,30,51117,81,13113,15,900","1,920.85",1951.5875,HDFCBANK,IL
2018-11-19,1919.0,2021.0,1908.2,2013.9,19488306,38339859648.4,549255,"24,78,13051,61,56016,44,70427,39,13523,60,849","2,016.10",1971.0400000000002,HDFCBANK,IL
2018-11-26,2013.0,2052.0,1999.05,2049.8,10852440,22002829521.9,442293,"7,41,37610,53,25519,38,55935,34,083","2,050.00",2022.445,HDFCBANK,IL
2018-12-03,2041.05,2142.0,2040.75,2113.3,20416491,42962087315.65,617755,"24,33,06922,12,58849,39,23923,70,06718,80,609","2,111.50",2101.552,HDFCBANK,IL
2018-12-10,2105.4,2118.0,2065.9,2088.75,13126373,27466508794.9,614785,"13,77,60720,11,05618,41,64013,50,61018,01,264","2,084.50",2092.312,HDFCBANK,IL
2018-12-17,2056.0,2132.6,2032.0,2130.2,12984028,27030173806.75,665445,"24,68,08819,22,2957,72,1727,79,54513,67,963","2,128.50",2091.356,HDFCBANK,IL
2018-12-24,2124.0,2159.4,2077.35,2080.65,10056534,21313534020.550003,511572,"8,30,86611,62,2167,79,49215,00,4417,67,268","2,083.00",2116.886,HDFCBANK,IL
2018-12-31,2077.0,2138.2,2069.0,2121.7,8630981,18252476929.9,356033,"8,84,63410,11,94411,30,7117,94,268","2,121.85",2114.5825,HDFCBANK,IL
2019-01-07,2127.65,2151.0,2103.0,2120.65,9988367,21206076697.05,399438,"7,92,4109,98,18620,37,8119,90,3547,63,086","2,120.50",2124.898,HDFCBANK,IL
2019-01-14,2122.0,2124.0,2092.65,2101.65,8966707,18924386307.55,356067,"11,56,79114,94,45811,22,6218,67,9538,17,354","2,104.90",2110.108,HDFCBANK,IL
2019-01-21,2105.05,2166.5,2102.0,2148.15,10337431,22071129396.2,417364,"7,24,2809,10,30811,70,8286,65,65516,38,668","2,145.40",2128.4100000000003,HDFCBANK,IL
2019-01-28,2146.0,2146.8,2076.75,2084.15,13288877,28027789013.45,626763,"13,04,33912,64,16714,65,57316,84,610-","2,087.00",2112.5860000000002,HDFCBANK,IL
