Date,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,Last Price,Average Price,Symbol,Series
2015-08-03,676.95,724.0,665.1,712.3,7806505,5461571767.4,184499,"3,78,1325,57,97110,18,61511,46,6293,96,506",713.75,695.254,CIPLA,EQ
2015-08-10,717.95,731.1,703.1,715.25,5781532,4150416445.15,132890,"4,36,9715,38,3434,59,8294,76,4604,58,585",713.55,717.8,CIPLA,EQ
2015-08-17,719.0,745.0,696.75,703.15,16686922,11997223020.099998,313496,"7,90,72611,59,64711,55,68715,71,44038,44,054",702.2,720.844,CIPLA,EQ
2015-08-24,709.0,709.4,626.0,635.85,17413490,11908945699.55,415504,"36,16,08211,02,73210,11,4189,12,01927,54,104",634.85,686.558,CIPLA,EQ
2015-08-31,649.0,685.0,605.7,682.15,15137028,9884951739.8,371643,"25,39,87810,50,67821,32,78110,26,43510,76,142",684.0,655.842,CIPLA,EQ
2015-09-07,682.0,688.4,644.1,649.55,14940729,9856781052.85,358551,"11,53,97314,70,17420,46,27313,80,4788,13,697",649.6,659.562,CIPLA,EQ
2015-09-14,652.0,668.0,623.5,660.7,6990388,4542088195.8,196569,"6,18,5745,70,2134,95,7614,22,2303,20,528",660.35,651.882,CIPLA,EQ
2015-09-21,665.95,669.0,639.6,649.25,5114689,3358784320.0,130584,"3,94,4155,47,42512,35,9473,72,208",650.0,656.415,CIPLA,EQ
2015-09-28,653.0,653.85,633.5,641.9,6905347,4465301640.45,196537,"9,35,8325,34,36514,27,91112,05,587",641.0,645.96,CIPLA,EQ
2015-10-05,636.8,649.0,628.5,640.1,9934990,6332826585.35,245738,"6,43,53421,46,77119,27,51817,98,988",640.75,637.315,CIPLA,EQ
2015-10-12,643.9,692.8,641.35,676.35,9825332,6627562575.45,230229,"11,25,4598,13,4049,39,2509,42,5674,26,584",677.0,675.7860000000001,CIPLA,EQ
2015-10-19,676.25,689.7,660.0,688.45,7747024,5252390252.3,160046,"6,34,7735,89,9795,97,98114,84,83516,96,876",687.0,677.202,CIPLA,EQ
2015-10-26,689.65,689.65,658.6,681.25,10570724,7125449375.2,239621,"30,15,48312,45,76111,58,9077,69,974",681.0,677.1425,CIPLA,EQ
2015-11-02,676.0,704.9,672.25,680.25,8775653,6055340460.2,189390,"11,38,1257,91,00518,01,89510,76,8743,52,855",678.55,687.984,CIPLA,EQ
